trial,alpha,alg,group,t,t-inv
33,0.1,lila,13.0,101.0,101.0
33,0.1,lila,24.0,575.0,101.0
33,0.1,lila,7.0,1713.0,101.0
34,0.1,eval,13.0,110.0,101.0
34,0.1,eval,24.0,428.0,130.0
34,0.1,eval,7.0,1976.0,641.0
34,0.1,sprt,13.0,900.0,394.0
34,0.1,sprt,24.0,1263.0,536.0
34,0.1,sprt,7.0,2301.0,889.0
34,0.1,lilt,13.0,168.0,101.0
34,0.1,lilt,24.0,538.0,101.0
34,0.1,lilt,7.0,2075.0,101.0
34,0.1,lila,13.0,101.0,101.0
34,0.1,lila,24.0,391.0,101.0
34,0.1,lila,7.0,1703.0,101.0
35,0.1,eval,13.0,56.0,101.0
35,0.1,eval,24.0,69.0,101.0
35,0.1,eval,7.0,162.0,124.0
35,0.1,sprt,13.0,851.0,398.0
35,0.1,sprt,24.0,1483.0,538.0
35,0.1,sprt,7.0,2027.0,655.0
35,0.1,lilt,24.0,95.0,101.0
35,0.1,lilt,13.0,99.0,101.0
35,0.1,lilt,7.0,1324.0,101.0
35,0.1,lila,13.0,101.0,101.0
35,0.1,lila,24.0,101.0,101.0
35,0.1,lila,7.0,142.0,101.0
36,0.1,eval,13.0,133.0,101.0
36,0.1,eval,24.0,582.0,510.0
36,0.1,eval,7.0,1603.0,792.0
36,0.1,sprt,13.0,1024.0,510.0
36,0.1,sprt,24.0,1608.0,712.0
36,0.1,sprt,7.0,2541.0,884.0
36,0.1,lilt,13.0,485.0,101.0
36,0.1,lilt,24.0,937.0,101.0
36,0.1,lilt,7.0,2012.0,101.0
36,0.1,lila,13.0,101.0,101.0
36,0.1,lila,24.0,548.0,101.0
36,0.1,lila,7.0,1558.0,101.0
37,0.1,eval,13.0,159.0,106.0
37,0.1,eval,24.0,397.0,307.0
37,0.1,eval,7.0,1273.0,265.0
37,0.1,sprt,13.0,1077.0,395.0
37,0.1,sprt,7.0,1792.0,996.0
37,0.1,sprt,24.0,1854.0,561.0
37,0.1,lilt,13.0,302.0,101.0
37,0.1,lilt,24.0,598.0,101.0
37,0.1,lilt,7.0,1404.0,101.0
37,0.1,lila,13.0,118.0,101.0
37,0.1,lila,24.0,352.0,101.0
37,0.1,lila,7.0,1231.0,101.0
38,0.1,eval,13.0,113.0,101.0
38,0.1,eval,24.0,229.0,101.0
38,0.1,eval,7.0,2091.0,696.0
38,0.1,sprt,13.0,1108.0,459.0
38,0.1,sprt,24.0,1491.0,725.0
38,0.1,sprt,7.0,2478.0,920.0
38,0.1,lilt,13.0,294.0,101.0
38,0.1,lilt,24.0,931.0,101.0
38,0.1,lilt,7.0,2400.0,101.0
38,0.1,lila,13.0,101.0,101.0
38,0.1,lila,24.0,114.0,101.0
38,0.1,lila,7.0,994.0,101.0
39,0.1,eval,13.0,119.0,107.0
39,0.1,eval,24.0,234.0,171.0
39,0.1,eval,7.0,1008.0,102.0
39,0.1,sprt,13.0,982.0,425.0
39,0.1,sprt,24.0,1689.0,537.0
39,0.1,sprt,7.0,1998.0,857.0
39,0.1,lilt,13.0,401.0,101.0
39,0.1,lilt,24.0,595.0,101.0
39,0.1,lilt,7.0,1195.0,101.0
39,0.1,lila,13.0,113.0,101.0
39,0.1,lila,24.0,234.0,101.0
39,0.1,lila,7.0,295.0,101.0
40,0.1,eval,13.0,91.0,101.0
40,0.1,eval,24.0,349.0,101.0
40,0.1,eval,7.0,1834.0,1682.0
40,0.1,sprt,13.0,990.0,396.0
40,0.1,sprt,24.0,1475.0,613.0
40,0.1,sprt,7.0,2721.0,1538.0
40,0.1,lilt,13.0,320.0,101.0
40,0.1,lilt,24.0,852.0,101.0
40,0.1,lilt,7.0,2574.0,101.0
40,0.1,lila,13.0,101.0,101.0
40,0.1,lila,24.0,261.0,101.0
40,0.1,lila,7.0,1768.0,101.0
41,0.1,eval,13.0,49.0,101.0
41,0.1,eval,24.0,137.0,106.0
41,0.1,eval,7.0,1556.0,1197.0
41,0.1,sprt,13.0,951.0,350.0
41,0.1,sprt,24.0,1655.0,441.0
41,0.1,sprt,7.0,2412.0,1086.0
41,0.1,lilt,13.0,137.0,101.0
41,0.1,lilt,24.0,375.0,101.0
41,0.1,lilt,7.0,1749.0,101.0
41,0.1,lila,13.0,101.0,101.0
41,0.1,lila,24.0,131.0,101.0
41,0.1,lila,7.0,1202.0,101.0
42,0.1,eval,13.0,105.0,101.0
42,0.1,eval,24.0,136.0,111.0
42,0.1,eval,7.0,1773.0,770.0
42,0.1,sprt,13.0,954.0,303.0
42,0.1,sprt,24.0,1397.0,510.0
42,0.1,sprt,7.0,2966.0,1282.0
42,0.1,lilt,13.0,134.0,101.0
42,0.1,lilt,24.0,328.0,101.0
42,0.1,lilt,7.0,2964.0,101.0
42,0.1,lila,13.0,101.0,101.0
42,0.1,lila,24.0,118.0,101.0
42,0.1,lila,7.0,1471.0,101.0
43,0.1,eval,13.0,101.0,101.0
43,0.1,eval,24.0,166.0,101.0
43,0.1,eval,7.0,1092.0,824.0
43,0.1,sprt,13.0,1023.0,348.0
43,0.1,sprt,24.0,1654.0,520.0
43,0.1,sprt,7.0,2465.0,1086.0
43,0.1,lilt,13.0,260.0,101.0
43,0.1,lilt,24.0,349.0,101.0
43,0.1,lilt,7.0,1690.0,101.0
43,0.1,lila,13.0,101.0,101.0
43,0.1,lila,24.0,158.0,101.0
43,0.1,lila,7.0,1392.0,101.0
44,0.1,eval,13.0,136.0,101.0
44,0.1,eval,24.0,495.0,346.0
44,0.1,eval,7.0,1208.0,101.0
44,0.1,sprt,13.0,1062.0,444.0
44,0.1,sprt,24.0,1804.0,668.0
44,0.1,sprt,7.0,1902.0,899.0
44,0.1,lilt,13.0,357.0,101.0
44,0.1,lilt,24.0,952.0,101.0
44,0.1,lilt,7.0,1355.0,101.0
44,0.1,lila,13.0,101.0,101.0
44,0.1,lila,24.0,466.0,101.0
44,0.1,lila,7.0,1173.0,101.0
45,0.1,eval,13.0,136.0,101.0
45,0.1,eval,24.0,282.0,165.0
45,0.1,eval,7.0,1034.0,714.0
45,0.1,sprt,13.0,1147.0,400.0
45,0.1,sprt,24.0,1655.0,688.0
45,0.1,sprt,7.0,1961.0,946.0
45,0.1,lilt,13.0,282.0,101.0
45,0.1,lilt,24.0,890.0,101.0
45,0.1,lilt,7.0,1533.0,101.0
45,0.1,lila,13.0,101.0,101.0
45,0.1,lila,24.0,221.0,101.0
45,0.1,lila,7.0,1003.0,101.0
46,0.1,eval,13.0,137.0,101.0
46,0.1,eval,24.0,324.0,164.0
46,0.1,eval,7.0,1073.0,407.0
46,0.1,sprt,13.0,1021.0,429.0
46,0.1,sprt,24.0,1648.0,570.0
46,0.1,sprt,7.0,2482.0,801.0
46,0.1,lilt,13.0,300.0,101.0
46,0.1,lilt,24.0,640.0,101.0
46,0.1,lilt,7.0,1123.0,101.0
46,0.1,lila,13.0,101.0,101.0
46,0.1,lila,24.0,283.0,101.0
